Company,Description,Jobtype,Location,Logo,Merges,Skill,Title,CoIndustry,CoWebsite
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is growing our Title Services team and looking to hire talented individuals to join our team! No College Degree Required, Training is provided.For more than 40 years, Radian has helped to ensure the American dream of homeownership in even bigger and better ways with industry-leading mortgage insurance, and a comprehensive suite of mortgage, risk, real estate, and title services.Radian offers a comprehensive suite of title and settlement services that comply with ALTA's Title Insurance and Settlement Company Best Practices. The Curative Title Specialist position is responsible for reviewing title commitments and identifying any and all issues which will prevent an insurable title. The Title Curative Specialist also clears any and all defects in title.The Examiner is responsible for the day-to-day examination of title files. This position reviews compiled information pertaining to the subject property and then utilizes codes to properly identify each item to be disclosed on the preliminary report.The Title Services Representative reviews all documentation to ensure marketable/insurable title.  This position communicates will all parties involved to facilitate all title curative issues in a timely manner and is responsible for the completion of all aspects of the quality control and curative process established by the company.  Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200459
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Michigan Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Quality Management#Documentation,Title Services Positions - Remote/Work From Home,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is growing our Title Services team and looking to hire talented individuals to join our team! No College Degree Required, Training is provided.For more than 40 years, Radian has helped to ensure the American dream of homeownership in even bigger and better ways with industry-leading mortgage insurance, and a comprehensive suite of mortgage, risk, real estate, and title services.Radian offers a comprehensive suite of title and settlement services that comply with ALTA's Title Insurance and Settlement Company Best Practices. The Curative Title Specialist position is responsible for reviewing title commitments and identifying any and all issues which will prevent an insurable title. The Title Curative Specialist also clears any and all defects in title.The Examiner is responsible for the day-to-day examination of title files. This position reviews compiled information pertaining to the subject property and then utilizes codes to properly identify each item to be disclosed on the preliminary report.The Title Services Representative reviews all documentation to ensure marketable/insurable title.  This position communicates will all parties involved to facilitate all title curative issues in a timely manner and is responsible for the completion of all aspects of the quality control and curative process established by the company.  Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200459
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Arizona Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Quality Management#Documentation,Title Services Positions - Remote/Work From Home,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200203
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Georgia Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Coordinating#Analytical#Hardworking And Dedicated#Attention To Detail#Process Improvements (Business)#Team Working,Customer Service Manager,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Iowa Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your email•  Knowledge of Microsoft office and demonstrates an understanding of technologies, system capabilities/limitations. Utilizes technology systems to initiate and complete customer service issues and handle customer requests. • The ability to work in one or multiple queues/ skill sets over various customer contact channels.• Solutions oriented with the ability to perform root cause analysis on issues to determine the “why” behind the issue                                                                             • Has a broad working knowledge of the Financial Services Industry, preferable, Mortgage Insurance and/or Mortgage.  • Must have exemplary customer service skills and be a role model for customer service delivery to the customers, within the team, and to the organization.  Demonstrated service delivery  awards or recognition is beneficial.• Independent thinker, problem solver, resourceful with excellent follow up skills, and a commitment to the task • Strong work ethic, acts professionally at all times, a team player with a  no problem attitude Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200455
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,California Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Hardworking And Dedicated#Attention To Detail#Professional Attitude#Telephone Skills#Courtesy#Mortgage Loans,Customer/Sales Help Specialist I- Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is growing our Title Services team and looking to hire talented individuals to join our team! No College Degree Required, Training is provided.For more than 40 years, Radian has helped to ensure the American dream of homeownership in even bigger and better ways with industry-leading mortgage insurance, and a comprehensive suite of mortgage, risk, real estate, and title services.Radian offers a comprehensive suite of title and settlement services that comply with ALTA's Title Insurance and Settlement Company Best Practices. The Curative Title Specialist position is responsible for reviewing title commitments and identifying any and all issues which will prevent an insurable title. The Title Curative Specialist also clears any and all defects in title.The Examiner is responsible for the day-to-day examination of title files. This position reviews compiled information pertaining to the subject property and then utilizes codes to properly identify each item to be disclosed on the preliminary report.The Title Services Representative reviews all documentation to ensure marketable/insurable title.  This position communicates will all parties involved to facilitate all title curative issues in a timely manner and is responsible for the completion of all aspects of the quality control and curative process established by the company.  Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200459
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Indiana Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Quality Management#Documentation,Title Services Positions - Remote/Work From Home,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200125
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,California Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Wholesaling#Mortgage Loans#Retailing#Underwriting#Consultative Selling#Management,Senior Account Manager - Southern CA,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200469
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Pennsylvania Virtual Offi,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Execute Plans#Product Quality Assurance#Mortgage Loans#Real Estates#Management#Multitasking,Title Escrow Officer,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Michigan Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,South Carolina Virtual Of,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Pennsylvania Virtual Offi,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Michigan Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Pennsylvania Virtual Offi,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,South Dakota Virtual,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,South Carolina Virtual Of,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,South Dakota Virtual,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200021
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Oregon Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Wholesaling#Mortgage Loans#Retailing#Underwriting#Consultative Selling#Management,Senior Account Manager - Oregon,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your email​Radian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender equity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200181
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,North Carolina Virtual Of,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Selling Techniques#Sales#Marketing#Business Development#Demos#Customer Service,"Director, Title New Business Development (NBD)",Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender identity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to  [ Link removed ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200362
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Utah Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Mortgage Loans#Underwriting#Loans#Auditing#Stress Management#Settlement,Mortgage Loan Closer - Full-time w/Benefits/Remote,Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your email​Radian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender equity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200181
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,California Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Selling Techniques#Sales#Marketing#Business Development#Demos#Customer Service,"Director, Title New Business Development (NBD)",Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your email​Radian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender equity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200181
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,South Carolina Virtual Of,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Selling Techniques#Sales#Marketing#Business Development#Demos#Customer Service,"Director, Title New Business Development (NBD)",Public,https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR375
